phase,episode,reward,positions
training,65860,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,65868,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,65905,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,65996,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66007,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66047,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66049,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66052,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66055,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -1, 0), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66059,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66113,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66138,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66173,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66178,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66186,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66266,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66316,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66364,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66386,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66410,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66434,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66446,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66474,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66487,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66496,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66498,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66518,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (2, -1, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66530,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -2, -1), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66549,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66563,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66564,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66566,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66581,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66590,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66618,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -1, -3), (2, -2, -3), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66651,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66660,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66664,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66720,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (3, -2, 0), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (3, -1, 0), (3, 0, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66785,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -1, -3), (2, -2, -3), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,66795,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66896,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66908,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 0, -2), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,66918,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67075,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67170,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (3, -3, 0), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (3, 0, 0), (3, 0, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67278,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67282,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -2, 2), (2, -1, 2), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (2, -1, -3), (2, -2, -3), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,67349,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (2, -1, -3), (2, -2, -3), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,67375,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67393,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (1, 1, 0), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67405,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -1, 1), (3, -1, 1), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67410,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -2, 1), (3, -2, 1), (3, -2, 0), (3, -1, 0), (2, -1, 0), (2, 0, 0), (2, 1, 0), (2, 1, -1), (2, 0, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67418,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -2, 1), (2, -2, 2), (2, -1, 2), (2, -1, 1), (2, -1, 0), (2, -1, -1), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (1, -1, -2), (2, -1, -2), (3, -1, -2), (3, -2, -2), (2, -2, -2), (2, -2, -1), (1, -2, -1)]"
training,67550,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (0, -1, 0), (0, -2, 0), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67551,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (3, -1, -1), (4, -1, -1), (4, -2, -1), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67552,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (1, 0, -1), (1, 0, -2), (1, -1, -2), (1, -1, -1), (2, -1, -1), (2, -1, -2), (2, -2, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
training,67569,9.0,"[(0, 0, 0), (1, 0, 0), (1, -1, 0), (1, -1, 1), (1, -2, 1), (1, -2, 0), (2, -2, 0), (2, -3, 0), (2, -3, 1), (2, -2, 1), (2, -1, 1), (2, -1, 0), (2, 0, 0), (2, 0, -1), (2, 1, -1), (1, 1, -1), (1, 0, -1), (1, -1, -1), (2, -1, -1), (2, -1, -2), (3, -1, -2), (3, -2, -2), (3, -2, -1), (2, -2, -1), (1, -2, -1)]"
